word_id,word,source,level,AH [?] ,UH [?] ,EE [i] ,IH [?] ,EH [?] ,AA [�] ,UR [?] ,UH [?] ,OO [u] ,AW [?] 
6022,personal communication,AcademicCollocation,Academic,0,0,0,1,0,0,1,1,1,0
6023,personal contact,AcademicCollocation,Academic,1,0,0,1,0,1,1,1,0,0
6024,personal control,AcademicCollocation,Academic,0,0,0,1,0,0,1,1,0,0
6025,personal experience,AcademicCollocation,Academic,0,0,1,1,0,0,1,1,0,0
6026,personal information,AcademicCollocation,Academic,0,0,0,1,0,0,1,1,0,0
6027,personal interest,AcademicCollocation,Academic,0,0,0,1,0,0,1,1,0,0
6028,personal knowledge,AcademicCollocation,Academic,1,0,0,1,0,0,1,1,0,0
6029,personal quality,AcademicCollocation,Academic,1,0,1,1,0,0,1,1,0,0
6030,personal relationship,AcademicCollocation,Academic,0,0,1,1,0,0,1,1,0,0
6031,personal responsibility,AcademicCollocation,Academic,1,0,1,1,0,0,1,1,0,0
6032,personal safety,AcademicCollocation,Academic,0,0,1,1,0,0,1,1,0,0
6033,personal space,AcademicCollocation,Academic,0,0,0,1,0,0,1,1,0,0
6034,physical activity,AcademicCollocation,Academic,0,0,1,1,0,1,0,1,0,0
6035,physical appearance,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6036,physical characteristics,AcademicCollocation,Academic,0,0,0,1,1,0,1,1,0,0
6037,physical contact,AcademicCollocation,Academic,1,0,0,1,0,1,0,1,0,0
6038,physical development,AcademicCollocation,Academic,0,0,0,1,1,0,0,1,0,0
6039,physical environment,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6040,physical features,AcademicCollocation,Academic,0,0,1,1,0,0,1,1,0,0
6041,physical health,AcademicCollocation,Academic,0,0,0,1,1,0,0,1,0,0
6042,physical needs,AcademicCollocation,Academic,0,0,1,1,0,0,0,1,0,0
6043,physical presence,AcademicCollocation,Academic,0,0,0,1,1,0,0,1,0,0
6044,physical properties,AcademicCollocation,Academic,1,0,1,1,0,0,1,1,0,0
6045,physical proximity,AcademicCollocation,Academic,1,0,1,1,0,0,0,1,0,0
6046,physical science,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6047,physical space,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6048,physical symptom,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6049,physical world,AcademicCollocation,Academic,0,0,0,1,0,0,1,1,0,0
6050,pilot study,AcademicCollocation,Academic,0,1,1,0,0,0,0,1,0,0
6051,pioneering work,AcademicCollocation,Academic,0,0,0,1,0,0,1,1,0,0
6052,pivotal role,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6053,place emphasis,AcademicCollocation,Academic,0,0,0,0,1,0,0,1,0,0
6054,planning stage,AcademicCollocation,Academic,0,0,0,1,0,1,0,0,0,0
6055,plausible explanation,AcademicCollocation,Academic,0,0,0,0,1,0,0,1,0,1
6056,political activism,AcademicCollocation,Academic,0,0,0,1,0,1,0,1,0,0
6057,political activity,AcademicCollocation,Academic,0,0,1,1,0,1,0,1,0,0
6058,political agenda,AcademicCollocation,Academic,0,0,0,1,1,0,0,1,0,0
6059,political arena,AcademicCollocation,Academic,0,0,1,1,0,0,1,1,0,0
6060,political authority,AcademicCollocation,Academic,0,0,1,1,0,0,0,1,0,1
6061,political circumstances,AcademicCollocation,Academic,0,0,0,1,0,1,1,1,0,0
6062,political climate,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6063,political conflict,AcademicCollocation,Academic,1,0,0,1,0,0,0,1,0,0
6064,political consciousness,AcademicCollocation,Academic,1,0,0,1,0,0,0,1,0,0
6065,political consensus,AcademicCollocation,Academic,0,0,0,1,1,0,0,1,0,0
6066,political consequences,AcademicCollocation,Academic,1,0,0,1,1,0,0,1,0,0
6067,political consideration,AcademicCollocation,Academic,0,0,0,1,0,0,1,1,0,0
6068,political context,AcademicCollocation,Academic,1,0,0,1,1,0,0,1,0,0
6069,political culture,AcademicCollocation,Academic,0,1,0,1,0,0,1,1,0,0
6070,political debate,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6071,political dimension,AcademicCollocation,Academic,0,0,0,1,1,0,0,1,0,0
6072,political economy,AcademicCollocation,Academic,1,0,1,1,0,0,0,1,0,0
6073,political environment,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6074,political factors,AcademicCollocation,Academic,0,0,0,1,0,1,1,1,0,0
6075,political identity,AcademicCollocation,Academic,0,0,1,1,1,0,0,1,0,0
6076,political ideology,AcademicCollocation,Academic,1,0,1,1,0,0,0,1,0,0
6077,political implications,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6078,political instability,AcademicCollocation,Academic,0,0,1,1,0,0,0,1,0,0
6079,political institution,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,1,0
6080,political leader,AcademicCollocation,Academic,0,0,1,1,0,0,1,1,0,0
6081,political mobilization,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6082,political movement,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,1,0
6083,political organization,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,1
6084,political participation,AcademicCollocation,Academic,1,0,0,1,0,0,0,1,0,0
6085,political party,AcademicCollocation,Academic,1,0,1,1,0,0,0,1,0,0
6086,political philosophy,AcademicCollocation,Academic,1,0,1,1,0,0,0,1,0,0
6087,political reality,AcademicCollocation,Academic,0,0,1,1,0,1,0,1,0,0
6088,political reform,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,1
6089,political representation,AcademicCollocation,Academic,0,0,0,1,1,0,0,1,0,0
6090,political significance,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6091,political spectrum,AcademicCollocation,Academic,0,0,0,1,1,0,0,1,0,0
6092,political stability,AcademicCollocation,Academic,0,0,1,1,0,0,0,1,0,0
6093,political status,AcademicCollocation,Academic,0,0,0,1,0,1,0,1,0,0
6094,political structure,AcademicCollocation,Academic,0,1,0,1,0,0,1,1,0,0
6095,politically correct,AcademicCollocation,Academic,0,0,1,1,1,0,1,1,0,0
6096,politically motivated,AcademicCollocation,Academic,0,0,1,1,0,0,0,1,0,0
6097,poorly understood,AcademicCollocation,Academic,0,1,1,0,0,0,1,0,1,0
6098,popular culture,AcademicCollocation,Academic,1,1,0,0,0,0,1,1,0,0
6099,popular media,AcademicCollocation,Academic,1,0,1,0,0,0,1,1,0,0
6100,pose challenge,AcademicCollocation,Academic,0,0,0,0,0,1,0,1,0,0
6101,pose problem,AcademicCollocation,Academic,1,0,0,0,0,0,0,1,0,0
6102,pose question,AcademicCollocation,Academic,0,0,0,0,1,0,0,1,0,0
6103,pose threat,AcademicCollocation,Academic,0,0,0,0,1,0,0,0,0,0
6104,positive action,AcademicCollocation,Academic,1,0,0,1,0,1,0,1,0,0
6105,positive aspect,AcademicCollocation,Academic,1,0,0,1,1,1,0,1,0,0
6106,positive attitude,AcademicCollocation,Academic,1,0,0,1,0,1,0,1,1,0
6107,positive connotation,AcademicCollocation,Academic,1,0,0,1,0,0,0,1,0,0
6108,positive correlation,AcademicCollocation,Academic,1,0,0,1,0,0,0,1,0,1
6109,positive discrimination,AcademicCollocation,Academic,1,0,0,1,0,0,0,1,0,0
6110,positive effect,AcademicCollocation,Academic,1,0,0,1,1,0,0,1,0,0
6111,positive feature,AcademicCollocation,Academic,1,0,1,1,0,0,1,1,0,0
6112,positive feedback,AcademicCollocation,Academic,1,0,1,1,0,1,0,1,0,0
6113,positive image,AcademicCollocation,Academic,1,0,0,1,0,0,0,1,0,0
6114,positive impact,AcademicCollocation,Academic,1,0,0,1,0,1,0,1,0,0
6115,positive influence,AcademicCollocation,Academic,1,0,0,1,0,0,0,1,1,0
6116,positive outcome,AcademicCollocation,Academic,1,1,0,1,0,0,0,1,0,0
6117,positive relationship,AcademicCollocation,Academic,1,0,1,1,0,0,0,1,0,0
6118,positive result,AcademicCollocation,Academic,1,1,0,1,0,0,0,1,0,0
6119,positive value,AcademicCollocation,Academic,1,0,0,1,0,1,0,1,1,0
6120,positive view,AcademicCollocation,Academic,1,0,0,1,0,0,0,1,1,0
6121,positively associated,AcademicCollocation,Academic,1,0,1,1,0,0,0,1,0,0
6122,positively correlated,AcademicCollocation,Academic,1,0,1,1,0,0,0,1,0,1
6123,possible consequences,AcademicCollocation,Academic,1,0,0,0,1,0,0,1,0,0
6124,possible explanation,AcademicCollocation,Academic,1,0,0,0,1,0,0,1,0,0
6125,possible outcome,AcademicCollocation,Academic,1,1,0,0,0,0,0,1,0,0
6126,possible source,AcademicCollocation,Academic,1,0,0,0,0,0,0,1,0,1
6127,potential benefits,AcademicCollocation,Academic,0,0,0,1,1,0,0,1,0,0
6128,potential conflict,AcademicCollocation,Academic,1,0,0,1,1,0,0,1,0,0
6129,potential customer,AcademicCollocation,Academic,0,1,0,0,1,0,1,1,0,0
6130,potential harm,AcademicCollocation,Academic,1,0,0,0,1,0,0,1,0,0
6131,potential impact,AcademicCollocation,Academic,0,0,0,1,1,1,0,1,0,0
6132,potential problem,AcademicCollocation,Academic,1,0,0,0,1,0,0,1,0,0
6133,potential risk,AcademicCollocation,Academic,0,0,0,1,1,0,0,1,0,0
6134,potential source,AcademicCollocation,Academic,0,0,0,0,1,0,0,1,0,1
6135,potential value,AcademicCollocation,Academic,0,0,0,0,1,1,0,1,1,0
6136,potentially dangerous,AcademicCollocation,Academic,0,0,1,0,1,0,1,1,0,0
6137,powerful force,AcademicCollocation,Academic,0,0,0,0,0,0,1,1,0,1
6138,powerful group,AcademicCollocation,Academic,0,0,0,0,0,0,1,1,1,0
6139,powerful influence,AcademicCollocation,Academic,0,0,0,1,0,0,1,1,1,0
6140,powerful tool,AcademicCollocation,Academic,0,0,0,0,0,0,1,1,1,0
6141,practical consideration,AcademicCollocation,Academic,0,0,0,1,0,1,1,1,0,0
6142,practical difficulties,AcademicCollocation,Academic,0,0,1,1,0,1,0,1,0,0
6143,practical issue,AcademicCollocation,Academic,0,0,0,1,0,1,0,1,1,0
6144,practical significance,AcademicCollocation,Academic,0,0,0,1,0,1,0,1,0,0
6145,preceding chapter,AcademicCollocation,Academic,0,0,1,1,0,1,1,0,0,0
6146,preceding discussion,AcademicCollocation,Academic,0,1,1,1,0,0,0,1,0,0
6147,preceding section,AcademicCollocation,Academic,0,0,1,1,1,0,0,1,0,0
6148,precise definition,AcademicCollocation,Academic,0,0,0,1,1,0,0,1,0,0
6149,precise nature,AcademicCollocation,Academic,0,0,0,1,0,0,1,0,0,0
6150,predictive power,AcademicCollocation,Academic,0,0,0,1,0,0,1,0,0,0
6151,preferential treatment,AcademicCollocation,Academic,0,0,1,0,1,0,1,1,0,0
6152,preliminary data,AcademicCollocation,Academic,0,0,1,1,1,0,0,1,0,0
6153,preliminary findings,AcademicCollocation,Academic,0,0,1,1,1,0,0,1,0,0
6154,preliminary result,AcademicCollocation,Academic,0,1,1,1,1,0,0,1,0,0
6155,premature death,AcademicCollocation,Academic,0,0,1,0,1,0,0,1,0,0
6156,present argument,AcademicCollocation,Academic,1,0,0,0,1,0,0,1,0,0
6157,present challenge,AcademicCollocation,Academic,0,0,0,0,1,1,0,1,0,0
6158,present context,AcademicCollocation,Academic,1,0,0,0,1,0,0,1,0,0
6159,present data,AcademicCollocation,Academic,0,0,0,0,1,0,0,1,0,0
6160,present difficulties,AcademicCollocation,Academic,0,0,1,1,1,0,0,1,0,0
6161,present evidence,AcademicCollocation,Academic,0,0,0,0,1,0,0,1,0,0
6162,present summary,AcademicCollocation,Academic,0,1,1,0,1,0,1,1,0,0
6163,presidential election,AcademicCollocation,Academic,0,0,0,1,1,0,0,1,0,0
6164,previous chapter,AcademicCollocation,Academic,0,0,1,0,0,1,1,1,0,0
6165,previous decade,AcademicCollocation,Academic,0,0,1,0,1,0,0,1,0,0
6166,previous discussion,AcademicCollocation,Academic,0,1,1,1,0,0,0,1,0,0
6167,previous experience,AcademicCollocation,Academic,0,0,1,1,0,0,0,1,0,0
6168,previous generation,AcademicCollocation,Academic,0,0,1,0,1,0,1,1,0,0
6169,previous knowledge,AcademicCollocation,Academic,1,0,1,0,0,0,0,1,0,0
6170,previous paragraph,AcademicCollocation,Academic,0,0,1,0,0,1,0,1,0,0
6171,previous part,AcademicCollocation,Academic,1,0,1,0,0,0,0,1,0,0
6172,previous research,AcademicCollocation,Academic,0,0,1,0,0,0,1,1,0,0
6173,previous section,AcademicCollocation,Academic,0,0,1,0,1,0,0,1,0,0
6174,previous study,AcademicCollocation,Academic,0,1,1,0,0,0,0,1,0,0
6175,previous work,AcademicCollocation,Academic,0,0,1,0,0,0,1,1,0,0
6176,previously described,AcademicCollocation,Academic,0,0,1,1,0,0,0,1,0,0
6177,previously discussed,AcademicCollocation,Academic,0,1,1,1,0,0,0,1,0,0
6178,previously known,AcademicCollocation,Academic,0,0,1,0,0,0,0,1,0,0
6179,previously mentioned,AcademicCollocation,Academic,0,0,1,0,1,0,0,1,0,0
6180,previously thought,AcademicCollocation,Academic,0,0,1,0,0,0,0,1,0,1
6181,primarily concerned,AcademicCollocation,Academic,0,0,1,0,1,0,1,1,0,0
6182,primarily responsible,AcademicCollocation,Academic,1,0,1,0,1,0,0,1,0,0
6183,primary aim,AcademicCollocation,Academic,0,0,1,0,1,0,0,0,0,0
6184,primary care,AcademicCollocation,Academic,0,0,1,0,1,0,0,0,0,0
6185,primary concern,AcademicCollocation,Academic,0,0,1,0,1,0,1,1,0,0
6186,primary data,AcademicCollocation,Academic,0,0,1,0,1,0,0,1,0,0
6187,primary education,AcademicCollocation,Academic,0,0,1,0,1,0,0,1,0,0
6188,primary focus,AcademicCollocation,Academic,0,0,1,0,1,0,0,1,0,0
6189,primary function,AcademicCollocation,Academic,0,1,1,0,1,0,0,1,0,0
6190,primary objective,AcademicCollocation,Academic,0,0,1,1,1,0,0,1,0,0
6191,primary purpose,AcademicCollocation,Academic,0,0,1,0,1,0,1,1,0,0
6192,primary reason,AcademicCollocation,Academic,0,0,1,0,1,0,0,1,0,0
6193,primary research,AcademicCollocation,Academic,0,0,1,0,1,0,1,0,0,0
6194,primary responsibility,AcademicCollocation,Academic,1,0,1,1,1,0,0,1,0,0
6195,primary source,AcademicCollocation,Academic,0,0,1,0,1,0,0,0,0,1
6196,primary task,AcademicCollocation,Academic,0,0,1,0,1,1,0,0,0,0
6197,prime example,AcademicCollocation,Academic,0,0,0,1,0,1,0,1,0,0
6198,principal source,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,1
6199,prior experience,AcademicCollocation,Academic,0,0,1,1,0,0,1,1,0,0
6200,prior knowledge,AcademicCollocation,Academic,1,0,0,0,0,0,1,1,0,0
6201,private individual,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6202,private investment,AcademicCollocation,Academic,0,0,0,1,1,0,0,1,0,0
6203,private sector,AcademicCollocation,Academic,0,0,0,0,1,0,1,1,0,0
6204,private sphere,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6205,privileged position,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6206,problem area,AcademicCollocation,Academic,1,0,1,0,1,0,0,1,0,0
6207,process data,AcademicCollocation,Academic,1,0,0,0,1,0,0,1,0,0
6208,process information,AcademicCollocation,Academic,1,0,0,1,1,0,1,1,0,0
6209,professional activity,AcademicCollocation,Academic,0,0,1,1,1,1,0,1,0,0
6210,professional body,AcademicCollocation,Academic,1,0,1,0,1,0,0,1,0,0
6211,professional colleague,AcademicCollocation,Academic,1,0,1,0,1,0,0,1,0,0
6212,professional development,AcademicCollocation,Academic,0,0,0,1,1,0,0,1,0,0
6213,professional experience,AcademicCollocation,Academic,0,0,1,1,1,0,0,1,0,0
6214,professional knowledge,AcademicCollocation,Academic,1,0,0,0,1,0,0,1,0,0
6215,professional practice,AcademicCollocation,Academic,0,0,0,0,1,1,0,1,0,0
6216,professional qualification,AcademicCollocation,Academic,1,0,0,0,1,0,0,1,0,0
6217,professional staff,AcademicCollocation,Academic,0,0,0,0,1,1,0,1,0,0
6218,professional standard,AcademicCollocation,Academic,0,0,0,0,1,1,1,1,0,0
6219,professional status,AcademicCollocation,Academic,0,0,0,0,1,1,0,1,0,0
6220,professional support,AcademicCollocation,Academic,0,0,0,0,1,0,0,1,0,1
6221,professional training,AcademicCollocation,Academic,0,0,0,1,1,0,0,1,0,0
6222,professional work,AcademicCollocation,Academic,0,0,0,0,1,0,1,1,0,0
6223,profound effect,AcademicCollocation,Academic,0,0,0,1,1,0,0,0,0,0
6224,profound impact,AcademicCollocation,Academic,0,0,0,1,0,1,0,0,0,0
6225,prominent feature,AcademicCollocation,Academic,1,0,1,0,0,0,1,1,0,0
6226,prominent member,AcademicCollocation,Academic,1,0,0,0,1,0,1,1,0,0
6227,prominent role,AcademicCollocation,Academic,1,0,0,0,0,0,0,1,0,0
6228,promote development,AcademicCollocation,Academic,0,0,0,1,1,0,0,1,0,0
6229,promote equality,AcademicCollocation,Academic,1,0,1,1,0,0,0,1,0,0
6230,properly understood,AcademicCollocation,Academic,1,1,1,0,0,0,1,0,0,0
6231,proposed legislation,AcademicCollocation,Academic,0,0,0,0,1,0,0,1,0,0
6232,prove successful,AcademicCollocation,Academic,0,0,0,0,1,0,0,1,1,0
6233,prove useful,AcademicCollocation,Academic,0,0,0,0,0,0,0,1,1,0
6234,provide access,AcademicCollocation,Academic,0,0,0,0,1,1,0,1,0,0
6235,provide alternative,AcademicCollocation,Academic,0,0,0,1,0,0,1,1,0,1
6236,provide assistance,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6237,provide benefit,AcademicCollocation,Academic,0,0,0,1,1,0,0,1,0,0
6238,provide care,AcademicCollocation,Academic,0,0,0,0,1,0,0,1,0,0
6239,provide clue,AcademicCollocation,Academic,0,0,0,0,0,0,0,1,1,0
6240,provide context,AcademicCollocation,Academic,1,0,0,0,1,0,0,1,0,0
6241,provide coverage,AcademicCollocation,Academic,0,1,0,0,0,0,1,1,0,0
6242,provide data,AcademicCollocation,Academic,0,0,0,0,0,0,0,1,0,0
6243,provide details,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6244,provide evidence,AcademicCollocation,Academic,0,0,0,0,1,0,0,1,0,0
6245,provide example,AcademicCollocation,Academic,0,0,0,1,0,1,0,1,0,0
6246,provide explanation,AcademicCollocation,Academic,0,0,0,0,1,0,0,1,0,0
6247,provide feedback,AcademicCollocation,Academic,0,0,1,0,0,1,0,1,0,0
6248,provide focus,AcademicCollocation,Academic,0,0,0,0,0,0,0,1,0,0
6249,provide foundation,AcademicCollocation,Academic,0,0,0,0,0,0,0,1,0,0
6250,provide guidance,AcademicCollocation,Academic,0,0,0,0,0,0,0,1,0,0
6251,provide illustration,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6252,provide indication,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6253,provide information,AcademicCollocation,Academic,0,0,0,1,0,0,1,1,0,0
6254,provide insight,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6255,provide material,AcademicCollocation,Academic,0,0,1,1,0,0,0,1,0,0
6256,provide opportunity,AcademicCollocation,Academic,1,0,1,0,0,0,1,1,1,0
6257,provide overview,AcademicCollocation,Academic,0,0,0,0,0,0,1,1,1,0
6258,provide resources,AcademicCollocation,Academic,0,0,1,1,0,0,0,1,0,1
6259,provide service,AcademicCollocation,Academic,0,0,0,0,0,0,1,1,0,0
6260,provide source,AcademicCollocation,Academic,0,0,0,0,0,0,0,1,0,1
6261,provide summary,AcademicCollocation,Academic,0,1,1,0,0,0,1,1,0,0
6262,provide support,AcademicCollocation,Academic,0,0,0,0,0,0,0,1,0,1
6263,public access,AcademicCollocation,Academic,0,1,0,1,1,1,0,0,0,0
6264,public administration,AcademicCollocation,Academic,0,1,0,1,0,1,0,1,0,0
6265,public attitudes,AcademicCollocation,Academic,0,1,0,1,0,1,0,1,1,0
6266,public authority,AcademicCollocation,Academic,0,1,1,1,0,0,0,1,0,1
6267,public awareness,AcademicCollocation,Academic,0,1,0,1,1,0,0,1,0,0
6268,public debate,AcademicCollocation,Academic,0,1,0,1,0,0,0,1,0,0
6269,public discourse,AcademicCollocation,Academic,0,1,0,1,0,0,0,0,0,1
6270,public display,AcademicCollocation,Academic,0,1,0,1,0,0,0,0,0,0
6271,public domain,AcademicCollocation,Academic,0,1,0,1,0,0,0,0,0,0
6272,public expenditure,AcademicCollocation,Academic,0,1,0,1,1,0,1,1,0,0
6273,public funds,AcademicCollocation,Academic,0,1,0,1,0,0,0,0,0,0
6274,public image,AcademicCollocation,Academic,0,1,0,1,0,0,0,1,0,0
6275,public institution,AcademicCollocation,Academic,0,1,0,1,0,0,0,1,1,0
6276,public perception,AcademicCollocation,Academic,0,1,0,1,1,0,1,1,0,0
6277,public policy,AcademicCollocation,Academic,1,1,1,1,0,0,0,1,0,0
6278,public sector,AcademicCollocation,Academic,0,1,0,1,1,0,1,0,0,0
6279,public sphere,AcademicCollocation,Academic,0,1,0,1,0,0,0,0,0,0
6280,public transport,AcademicCollocation,Academic,0,1,0,1,0,1,0,0,0,1
6281,public welfare,AcademicCollocation,Academic,0,1,0,1,1,0,0,0,0,0
6282,publicly available,AcademicCollocation,Academic,0,1,1,1,0,0,0,1,0,0
6283,publish article,AcademicCollocation,Academic,1,1,0,1,0,0,0,1,0,0
6284,publish journal,AcademicCollocation,Academic,0,1,0,1,0,0,1,1,0,0
6285,publish report,AcademicCollocation,Academic,0,1,1,1,0,0,0,0,0,1
6286,publish research,AcademicCollocation,Academic,0,1,1,1,0,0,1,0,0,0
6287,published literature,AcademicCollocation,Academic,0,1,0,1,0,0,1,1,0,0
6288,published material,AcademicCollocation,Academic,0,1,1,1,0,0,0,1,0,0
6289,published research,AcademicCollocation,Academic,0,1,1,1,0,0,1,0,0,0
6290,published work,AcademicCollocation,Academic,0,1,0,1,0,0,1,0,0,0
6291,purchasing power,AcademicCollocation,Academic,0,0,0,1,0,0,1,1,0,0
6292,qualitative analysis,AcademicCollocation,Academic,1,0,0,1,0,1,0,1,0,0
6293,qualitative approach,AcademicCollocation,Academic,1,0,0,1,0,0,0,1,0,0
6294,qualitative data,AcademicCollocation,Academic,1,0,0,1,0,0,0,1,0,0
6295,qualitative method,AcademicCollocation,Academic,1,0,0,1,1,0,0,1,0,0
6296,qualitative research,AcademicCollocation,Academic,1,0,1,1,0,0,1,1,0,0
6297,qualitative study,AcademicCollocation,Academic,1,1,1,1,0,0,0,1,0,0
6298,qualitatively different,AcademicCollocation,Academic,1,0,1,1,0,0,1,1,0,0
6299,quantitative analysis,AcademicCollocation,Academic,1,0,0,1,0,1,0,1,0,0
6300,quantitative approach,AcademicCollocation,Academic,1,0,0,1,0,0,0,1,0,0
6301,quantitative data,AcademicCollocation,Academic,1,0,0,1,0,0,0,1,0,0
6302,quantitative method,AcademicCollocation,Academic,1,0,0,1,1,0,0,1,0,0
6303,quantitative research,AcademicCollocation,Academic,1,0,1,1,0,0,1,0,0,0
6304,quantitative result,AcademicCollocation,Academic,1,1,0,1,0,0,0,0,0,0
6305,quantitative study,AcademicCollocation,Academic,1,1,1,1,0,0,0,0,0,0
6306,racial differences,AcademicCollocation,Academic,0,0,0,1,0,0,1,1,0,0
6307,racial discrimination,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,0,0
6308,racial equality,AcademicCollocation,Academic,1,0,1,1,0,0,0,1,0,0
6309,racial group,AcademicCollocation,Academic,0,0,0,0,0,0,0,1,1,0
6310,racial stereotype,AcademicCollocation,Academic,0,0,1,0,1,0,0,1,0,0
6311,radical change,AcademicCollocation,Academic,0,0,0,0,0,1,0,1,0,0
6312,radical critique,AcademicCollocation,Academic,0,0,1,0,0,1,0,1,0,0
6313,radical differences,AcademicCollocation,Academic,0,0,0,1,0,1,1,1,0,0
6314,radical transformation,AcademicCollocation,Academic,0,0,0,0,0,1,1,1,0,0
6315,radically different,AcademicCollocation,Academic,0,0,1,1,0,1,1,1,0,0
6316,raise awareness,AcademicCollocation,Academic,0,0,0,0,1,0,0,1,0,0
6317,raise issue,AcademicCollocation,Academic,0,0,0,1,0,0,0,0,1,0
6318,raise question,AcademicCollocation,Academic,0,0,0,0,1,0,0,1,0,0
6319,random error,AcademicCollocation,Academic,0,0,0,0,1,1,1,1,0,0
6320,random sample,AcademicCollocation,Academic,0,0,0,0,0,1,0,1,0,0
6321,random variable,AcademicCollocation,Academic,0,0,1,0,1,1,0,1,0,0
6322,randomly assigned,AcademicCollocation,Academic,0,0,1,0,0,1,0,1,0,0
6323,randomly chosen,AcademicCollocation,Academic,0,0,1,0,0,1,0,1,0,0
6324,randomly selected,AcademicCollocation,Academic,0,0,1,1,1,1,0,1,0,0
6325,rapid expansion,AcademicCollocation,Academic,0,0,0,1,0,1,0,1,0,0
6326,rapidly changing,AcademicCollocation,Academic,0,0,1,1,0,1,0,1,0,0
6327,rapidly growing,AcademicCollocation,Academic,0,0,1,1,0,1,0,1,0,0
6328,raw data,AcademicCollocation,Academic,1,0,0,0,0,0,0,1,0,0
6329,reach agreement,AcademicCollocation,Academic,0,0,1,0,0,0,0,1,0,0
6330,reach consensus,AcademicCollocation,Academic,0,0,1,0,1,0,0,1,0,0
6331,reach peak,AcademicCollocation,Academic,0,0,1,0,0,0,0,0,0,0
6332,readily accessible,AcademicCollocation,Academic,0,0,1,0,1,1,0,1,0,0
6333,readily available,AcademicCollocation,Academic,0,0,1,0,1,0,0,1,0,0
6334,readily understood,AcademicCollocation,Academic,0,1,1,0,1,0,1,1,0,0
6335,ready access,AcademicCollocation,Academic,0,0,1,0,1,1,0,0,0,0
6336,real issue,AcademicCollocation,Academic,0,0,1,1,0,0,0,0,1,0
6337,receive feedback,AcademicCollocation,Academic,0,0,1,0,0,1,0,1,0,0
6338,receive information,AcademicCollocation,Academic,0,0,1,1,0,0,1,1,0,0
6339,receive treatment,AcademicCollocation,Academic,0,0,1,0,0,0,0,1,0,0
6340,recent decades,AcademicCollocation,Academic,0,0,1,0,1,0,0,1,0,0
6341,recent evidence,AcademicCollocation,Academic,0,0,1,0,1,0,0,1,0,0
6342,recent research,AcademicCollocation,Academic,0,0,1,0,0,0,1,1,0,0
6343,recent study,AcademicCollocation,Academic,0,1,1,0,0,0,0,1,0,0
6344,recent survey,AcademicCollocation,Academic,0,0,1,0,0,0,1,1,0,0
6345,reciprocal relationship,AcademicCollocation,Academic,0,0,1,1,0,0,0,1,0,0
6346,record data,AcademicCollocation,Academic,0,0,0,0,0,0,0,1,0,1
6347,recurrent theme,AcademicCollocation,Academic,0,0,1,1,0,0,1,1,0,0
6348,reduce emissions,AcademicCollocation,Academic,0,0,0,1,0,0,0,1,1,0
6349,reduce likelihood,AcademicCollocation,Academic,0,0,1,0,0,0,0,1,1,0
6350,reduce stress,AcademicCollocation,Academic,0,0,0,0,1,0,0,1,1,0
6351,reflective practice,AcademicCollocation,Academic,0,0,0,1,1,1,0,1,0,0
6352,reflective question,AcademicCollocation,Academic,0,0,0,1,1,0,0,1,0,0
6353,regional development,AcademicCollocation,Academic,0,0,1,1,1,0,0,1,0,0
6354,regional differences,AcademicCollocation,Academic,0,0,1,1,0,0,1,1,0,0
6355,regional variation,AcademicCollocation,Academic,0,0,1,0,1,0,0,1,0,0
6356,regulatory agency,AcademicCollocation,Academic,0,0,1,0,1,0,0,1,0,1
6357,regulatory framework,AcademicCollocation,Academic,0,0,1,0,1,0,1,1,0,1
6358,related activity,AcademicCollocation,Academic,0,0,1,1,0,1,0,1,0,0
6359,related area,AcademicCollocation,Academic,0,0,1,1,1,0,0,1,0,0
6360,related aspect,AcademicCollocation,Academic,0,0,0,1,1,1,0,0,0,0
