ID,TITLE,ANSWER,Level,lex_score,grammar_score,dictation_score,reasons
2274,#2274 RS,Some claim that chocolate can reduce your chance of a heart attack.,2,0,0,2,"lex=0(rare_avg=4.61: chocolate(4.49), reduce(4.73)) | dictation=long(12); dense(6)"
2275,#2275 RS,A hypothesis is the first step before an idea becomes a theory.,2,0,0,2,"lex=0(rare_avg=4.35: hypothesis(3.87), becomes(4.83)) | dictation=long(12); dense(6)"
2276,#2276 RS,A letter was sent out to inform clients about the change in service prices.,2,0,1,2,"lex=0(rare_avg=4.30: inform(4.15), clients(4.45)) | grammar=passive(was sent) | dictation=long(14); dense(7)"
2277,#2277 RS,"Unfortunately, she didn't have enough money to buy the car she wanted.",2,0,0,3,"lex=0(rare_avg=4.97: unfortunately(4.62), buy(5.32)) | dictation=contraction; long(12); dense(7)"
2278,#2278 RS,Almost all of the students want to acquire the academic award.,2,0,0,2,"lex=0(rare_avg=4.35: acquire(4.13), academic(4.57)) | dictation=long(11); dense(6)"
2279,#2279 RS,The chemistry building is located near the entrance of the campus.,2,0,1,2,"lex=0(rare_avg=4.37: chemistry(4.35), entrance(4.39)) | grammar=passive(is located) | dictation=long(11); dense(6)"
2280,#2280 RS,"By logging in, you agree to all terms and conditions regarding your enrollment.",2,1,0,2,"lex=1(rare_avg=3.84: logging(3.76), enrollment(3.92)) | dictation=long(13); dense(6)"
2281,#2281 RS,Compiling a bibliography can present a major challenge for some students.,2,1,0,2,"lex=1(rare_avg=3.56: compiling(3.30), bibliography(3.82)) | dictation=long(11); dense(6)"
2282,#2282 RS,Please read the article that was given out yesterday.,1,0,1,0,"lex=0(rare_avg=5.00: yesterday(4.91), article(5.09)) | grammar=passive(was given)"
2283,#2283 RS,Please make sure you use the standard form of quotation.,1,0,0,1,"lex=0(rare_avg=4.27: quotation(3.51), standard(5.03)) | dictation=dense(7)"
2284,#2284 RS,Living in the twenty-first century is increasingly stressful.,1,0,0,1,"lex=0(rare_avg=4.13: stressful(3.88), increasingly(4.38)) | dictation=dense(6)"
2285,#2285 RS,Renewable energy sources are now used to produce electricity.,1,0,0,1,"lex=0(rare_avg=4.17: renewable(3.91), electricity(4.43)) | dictation=dense(6)"
2286,#2286 RS,We have specially assigned staff to help you find appropriate work placements.,2,1,1,2,"lex=1(rare_avg=3.64: placements(3.27), specially(4.01)) | grammar=perfect(have specially assigned) | dictation=long(12); dense(8)"
2287,#2287 RS,"If you are worried about your work, you should see a study counselor.",3,0,2,1,"lex=0(rare_avg=4.21: counselor(3.79), worried(4.63)) | grammar=modal(should); passive(are worried) | dictation=long(13)"
2288,#2288 RS,Most of the student advisors are extremely helpful.,1,0,0,0,"lex=0(rare_avg=4.03: advisors(3.63), helpful(4.43))"
2289,#2289 RS,The office opens on Monday and Thursday following the freshman seminar.,2,1,0,1,"lex=1(rare_avg=3.88: seminar(3.77), freshman(3.98)) | dictation=long(11)"
2290,#2290 RS,"Before submitting the paper, your thesis must be approved by your tutor.",3,1,2,1,"lex=1(rare_avg=3.62: submitting(3.56), tutor(3.67)) | grammar=modal(must); passive(be approved) | dictation=long(12)"
2291,#2291 RS,There are lots of opportunities available for the student on campus.,1,0,0,1,"lex=0(rare_avg=4.56: campus(4.51), opportunities(4.61)) | dictation=long(11)"
2292,#2292 RS,Such behaviors are regarded as deviations from the norm.,1,1,1,0,"lex=1(rare_avg=3.46: deviations(3.04), behaviors(3.89)) | grammar=passive(are regarded)"
2293,#2293 RS,My particular interest is in the eighteenth-century French society.,1,0,0,0,"lex=0(rare_avg=4.24: eighteenth(3.48), particular(5.00))"
2294,#2294 RS,None of the students found it difficult to get a job.,2,0,0,2,"lex=0(rare_avg=5.00: none(4.93), difficult(5.07)) | dictation=long(11); dense(6)"
2295,#2295 RS,You have to submit the project by the end of the week.,1,0,0,1,"lex=0(rare_avg=4.75: submit(4.28), project(5.22)) | dictation=long(12)"
2296,#2296 RS,It is expected that all students have their own laptops.,1,0,1,0,"lex=0(rare_avg=4.25: laptops(3.54), expected(4.96)) | grammar=passive(is expected)"
2298,#2298 RS,She has a small business about toys.,1,0,0,0,"lex=0(rare_avg=4.88: toys(4.25), small(5.51))"
2299,#2299 RS,Students fear to write essays because they do not know how to do it.,2,0,0,2,"lex=0(rare_avg=4.52: essays(4.08), fear(4.95)) | dictation=long(14); dense(6)"
2300,#2300 RS,Students must attend the safety course before entering the engineering workshop.,2,0,1,2,"lex=0(rare_avg=4.29: workshop(4.15), entering(4.42)) | grammar=modal(must) | dictation=long(11); dense(7)"
2301,#2301 RS,All students depend on their future.,1,0,0,0,"lex=0(rare_avg=4.72: depend(4.20), students(5.25))"
2302,#2302 RS,Knowledge becomes a vital role in young generations.,1,0,0,1,"lex=0(rare_avg=4.33: generations(4.29), vital(4.38)) | dictation=dense(6)"
2303,#2303 RS,There is a lot more about this topic on the university website.,1,0,0,1,"lex=0(rare_avg=4.79: topic(4.49), website(5.09)) | dictation=long(12)"
2304,#2304 RS,The origin of psychology can be traced back to ancient Greece.,2,0,1,1,"lex=0(rare_avg=4.05: traced(3.80), psychology(4.31)) | grammar=passive(be traced) | dictation=long(11)"
2305,#2305 RS,The graph shows the population growth in the last century.,1,0,0,1,"lex=0(rare_avg=4.53: graph(4.05), population(5.01)) | dictation=dense(6)"
2306,#2306 RS,The full list of undergraduate and postgraduate programs can be found on the website.,2,1,0,2,"lex=1(rare_avg=3.56: postgraduate(3.28), undergraduate(3.85)) | dictation=long(14); dense(7)"
2307,#2307 RS,After considering all the options she decided to take risks.,1,0,0,0,"lex=0(rare_avg=4.49: risks(4.35), considering(4.64))"
2308,#2308 RS,There are many different religions across the world.,1,0,1,0,"lex=0(rare_avg=4.58: religions(3.91), across(5.25)) | grammar=passive(are many different)"
2309,#2309 RS,The energy that we absorb from food can help us prevent the cold and become warmer.,2,1,0,2,"lex=1(rare_avg=3.79: warmer(3.76), absorb(3.81)) | dictation=long(16); dense(8)"
2310,#2310 RS,"The campus has many buildings, including classrooms, dorms, and offices.",2,1,0,2,"lex=1(rare_avg=3.33: dorms(2.99), classrooms(3.67)) | dictation=list_enum; dense(7)"
2311,#2311 RS,"The cafeteria serves breakfast, lunch, and dinner every day of the week.",2,0,0,3,"lex=0(rare_avg=3.92: cafeteria(3.44), serves(4.39)) | dictation=list_enum; long(12); dense(7)"
2312,#2312 RS,Students can borrow books and other materials from the library for free.,2,0,0,2,"lex=0(rare_avg=4.39: borrow(4.00), materials(4.78)) | dictation=long(12); dense(6)"
2313,#2313 RS,The concept of sustainable development is crucial for future prosperity.,1,0,0,1,"lex=0(rare_avg=4.05: prosperity(3.91), sustainable(4.19)) | dictation=dense(6)"
2314,#2314 RS,The student government organizes events and advocates for student interests.,1,1,0,1,"lex=1(rare_avg=3.52: organizes(3.08), advocates(3.95)) | dictation=dense(7)"
2315,#2315 RS,The university's research facilities are among the best in the country.,2,0,0,3,"lex=0(rare_avg=4.22: university's(3.78), facilities(4.66)) | dictation=contraction; long(11); dense(6)"
2316,#2316 RS,Income inequality is a major challenge facing many societies today.,1,0,0,1,"lex=0(rare_avg=4.00: inequality(3.92), societies(4.08)) | dictation=dense(8)"
2317,#2317 RS,The campus is located in a bustling urban area.,1,1,1,0,"lex=1(rare_avg=3.83: bustling(3.16), campus(4.51)) | grammar=passive(is located)"
2318,#2318 RS,The campus bookstore sells textbooks and school supplies to students.,1,1,0,1,"lex=1(rare_avg=3.54: bookstore(3.42), textbooks(3.66)) | dictation=dense(7)"
2319,#2319 RS,The university's football team has won several national championships.,1,0,0,2,"lex=0(rare_avg=3.91: university's(3.78), championships(4.03)) | dictation=contraction; dense(7)"
2320,#2320 RS,Small businesses play an important role in local communities.,1,0,0,1,"lex=0(rare_avg=4.69: businesses(4.66), communities(4.71)) | dictation=dense(7)"
2321,#2321 RS,The university's MBA program is ranked among the top in the world.,2,0,1,3,"lex=0(rare_avg=4.06: university's(3.78), ranked(4.35)) | grammar=passive(is ranked) | dictation=contraction; long(12); dense(6)"
2322,#2322 RS,The university's online courses provide flexible learning options for students.,1,0,0,2,"lex=0(rare_avg=3.96: university's(3.78), flexible(4.13)) | dictation=contraction; dense(8)"
2323,#2323 RS,The history of our society is complex and fascinating.,1,0,0,0,"lex=0(rare_avg=4.50: fascinating(4.13), complex(4.86))"
2324,#2324 RS,The campus gym has state-of-the-art exercise equipment.,1,0,0,1,"lex=0(rare_avg=4.47: gym(4.43), campus(4.51)) | dictation=dense(6)"
2325,#2325 RS,The business school offers internships and networking opportunities.,1,1,0,1,"lex=1(rare_avg=3.60: internships(3.26), networking(3.94)) | dictation=dense(6)"
2326,#2326 RS,The university has a diverse student body from around the world.,2,0,1,2,"lex=0(rare_avg=4.63: diverse(4.24), student(5.02)) | grammar=perfect(has a diverse student) | dictation=long(11); dense(6)"
2327,#2327 RS,Social justice is an important topic in today's society.,2,0,1,2,"lex=0(rare_avg=4.51: topic(4.49), today's(4.53)) | grammar=passive(is an important) | dictation=contraction; dense(6)"
2328,#2328 RS,The campus dining hall serves a variety of healthy meals.,1,0,0,1,"lex=0(rare_avg=4.17: dining(4.14), meals(4.19)) | dictation=dense(7)"
2329,#2329 RS,The university offers scholarships to help students with financial need.,1,0,0,1,"lex=0(rare_avg=4.25: scholarships(3.76), offers(4.74)) | dictation=dense(7)"
2330,#2330 RS,The economics department studies the production and distribution of goods and services.,2,0,0,2,"lex=0(rare_avg=4.51: economics(4.42), goods(4.60)) | dictation=long(12); dense(7)"
2331,#2331 RS,The campus art museum features works from renowned artists around the world.,2,0,0,2,"lex=0(rare_avg=4.23: renowned(3.96), campus(4.51)) | dictation=long(12); dense(9)"
2332,#2332 RS,The university's career center provides resources for job searching and career development.,2,0,0,3,"lex=0(rare_avg=4.07: university's(3.78), searching(4.36)) | dictation=contraction; long(12); dense(9)"
2333,#2333 RS,Climate change is a pressing issue facing our society today.,1,0,0,1,"lex=0(rare_avg=4.29: pressing(4.08), facing(4.50)) | dictation=dense(7)"
2334,#2334 RS,"Campus life can be challenging, but it is also an exciting time of growth.",2,0,0,2,"lex=0(rare_avg=4.39: challenging(4.27), campus(4.51)) | dictation=long(14); dense(6)"
2335,#2335 RS,The university offers a wide range of programs to suit different interests.,2,0,0,2,"lex=0(rare_avg=4.68: interests(4.66), suit(4.70)) | dictation=long(12); dense(8)"
2336,#2336 RS,Social media has changed the way we communicate and connect with others.,2,0,1,2,"lex=0(rare_avg=4.29: communicate(4.20), connect(4.38)) | grammar=perfect(has changed) | dictation=long(12); dense(7)"
2337,#2337 RS,"The business world is constantly evolving, and staying up-to-date is essential.",2,0,0,2,"lex=0(rare_avg=4.15: evolving(3.77), constantly(4.53)) | dictation=long(11); dense(7)"
2338,#2338 RS,Climate change is a pressing issue that requires global cooperation and action.,2,0,0,2,"lex=0(rare_avg=4.19: pressing(4.08), cooperation(4.30)) | dictation=long(12); dense(8)"
2339,#2339 RS,Learning a second language can open up new opportunities and perspectives.,2,0,0,2,"lex=0(rare_avg=4.25: perspectives(3.89), opportunities(4.61)) | dictation=long(11); dense(7)"
2340,#2340 RS,Mental health awareness is essential for promoting well-being and reducing stigma.,2,0,0,2,"lex=0(rare_avg=3.99: stigma(3.69), promoting(4.28)) | dictation=long(11); dense(8)"
2341,#2341 RS,"The arts provide opportunities for creativity, expression, and cultural exchange.",1,0,0,2,"lex=0(rare_avg=4.28: creativity(4.01), expression(4.55)) | dictation=list_enum; dense(7)"
2342,#2342 RS,Volunteer work can be a rewarding way to give back to the community.,2,0,0,2,"lex=0(rare_avg=4.01: rewarding(3.74), volunteer(4.28)) | dictation=long(13); dense(7)"
2343,#2343 RS,"Technology has transformed the way we work, learn, and communicate.",2,0,1,2,"lex=0(rare_avg=4.14: transformed(4.08), communicate(4.20)) | grammar=perfect(has transformed) | dictation=list_enum; dense(6)"
2344,#2344 RS,"The healthcare industry is facing numerous challenges, including rising costs and access issues.",2,0,0,2,"lex=0(rare_avg=4.48: healthcare(4.47), challenges(4.49)) | dictation=long(13); dense(10)"
2345,#2345 RS,Education is a powerful tool for promoting social mobility and economic opportunity.,2,0,0,2,"lex=0(rare_avg=4.17: mobility(4.05), promoting(4.28)) | dictation=long(12); dense(8)"
2346,#2346 RS,Urbanization is a global trend that presents both opportunities and challenges.,2,1,0,2,"lex=1(rare_avg=3.73: urbanization(3.04), presents(4.41)) | dictation=long(11); dense(6)"
2347,#2347 RS,The media plays a critical role in shaping public opinion.,1,0,0,1,"lex=0(rare_avg=4.28: shaping(3.72), critical(4.83)) | dictation=dense(7)"
2348,#2348 RS,Diversity and inclusion are essential for creating strong and resilient communities.,2,1,0,2,"lex=1(rare_avg=3.76: resilient(3.50), inclusion(4.02)) | dictation=long(11); dense(7)"
2349,#2349 RS,"The campus theater hosts plays, concerts, and other performances.",1,0,0,2,"lex=0(rare_avg=4.10: concerts(3.97), hosts(4.23)) | dictation=list_enum; dense(6)"
2350,#2350 RS,The fashion industry has a significant impact on the environment.,1,0,1,0,"lex=0(rare_avg=4.85: fashion(4.82), environment(4.87)) | grammar=perfect(has a significant)"
2351,#2351 RS,Renewable energy sources are becoming increasingly important for reducing carbon emissions.,2,0,1,2,"lex=0(rare_avg=3.99: renewable(3.91), emissions(4.07)) | grammar=passive(are becoming increasingly important) | dictation=long(11); dense(9)"
2352,#2352 RS,Immigration policy is a complex issue that requires careful consideration.,1,0,0,1,"lex=0(rare_avg=4.38: consideration(4.28), immigration(4.47)) | dictation=dense(7)"
2353,#2353 RS,The food industry is facing numerous challenges related to health.,1,0,0,1,"lex=0(rare_avg=4.50: challenges(4.49), facing(4.50)) | dictation=dense(7)"
2354,#2354 RS,Online learning has become increasingly popular in recent years.,1,0,0,1,"lex=0(rare_avg=4.65: increasingly(4.38), learning(4.92)) | dictation=dense(7)"
2355,#2355 RS,Time management is essential for balancing academics and extracurricular activities.,1,1,0,1,"lex=1(rare_avg=3.38: extracurricular(2.99), academics(3.78)) | dictation=dense(7)"
2356,#2356 RS,The campus library is a valuable resource for research and studying.,2,0,0,2,"lex=0(rare_avg=4.40: resource(4.39), studying(4.42)) | dictation=long(11); dense(6)"
2357,#2357 RS,Mental health resources are available for students who need support.,1,0,1,1,"lex=0(rare_avg=4.87: mental(4.83), resources(4.91)) | grammar=relative(who) | dictation=dense(7)"
2358,#2358 RS,The study abroad program allows students to experience new cultures and perspectives.,2,0,0,2,"lex=0(rare_avg=4.04: perspectives(3.89), cultures(4.20)) | dictation=long(12); dense(9)"
2359,#2359 RS,The dining hall provides a variety of meal options for students with different dietary needs.,2,0,0,2,"lex=0(rare_avg=3.92: dietary(3.70), dining(4.14)) | dictation=long(15); dense(10)"
2360,#2360 RS,Campus safety is a top priority for universities across the country.,2,0,0,2,"lex=0(rare_avg=4.38: universities(4.36), priority(4.41)) | dictation=long(11); dense(7)"
2362,#2362 RS,The result of the experiment indicates that further research is needed.,2,0,1,1,"lex=0(rare_avg=4.31: indicates(4.24), experiment(4.38)) | grammar=passive(is needed) | dictation=long(11)"
2363,#2363 RS,The study demonstrates a need for further research in this field.,1,0,0,1,"lex=0(rare_avg=4.55: demonstrates(3.86), field(5.24)) | dictation=long(11)"
2364,#2364 RS,The scientific benefits of space exploration are frequently questioned.,1,0,1,1,"lex=0(rare_avg=4.11: questioned(4.02), exploration(4.19)) | grammar=passive(are frequently questioned) | dictation=dense(6)"
2365,#2365 RS,"Next time, we'll discuss the impact of media on shaping public policy.",2,0,0,3,"lex=0(rare_avg=4.19: shaping(3.72), discuss(4.66)) | dictation=contraction; long(12); dense(9)"
2366,#2366 RS,He would raise his voice if anyone interrupted him while painting.,2,0,1,2,"lex=0(rare_avg=4.22: interrupted(3.85), painting(4.60)) | grammar=modal(would) | dictation=long(11); dense(6)"
2367,#2367 RS,Please ensure you come well-prepared for the upcoming seminar session.,1,0,0,1,"lex=0(rare_avg=4.05: seminar(3.77), upcoming(4.34)) | dictation=dense(8)"
2368,#2368 RS,"Market research surveys can be conducted via phone, internet, or in person.",2,0,1,3,"lex=0(rare_avg=4.29: surveys(4.00), conducted(4.58)) | grammar=passive(be conducted) | dictation=list_enum; long(12); dense(8)"
2369,#2369 RS,"Reviews tend to provide unbiased information, but exceptions exist occasionally.",1,1,0,1,"lex=1(rare_avg=3.65: unbiased(3.33), exceptions(3.97)) | dictation=dense(8)"
2370,#2370 RS,The students usually complete their projects in November.,1,0,0,0,"lex=0(rare_avg=4.96: projects(4.81), complete(5.10))"
2371,#2371 RS,"Ads often use funny stories, exciting scenes, or catchy words to get noticed.",2,0,0,3,"lex=0(rare_avg=3.91: catchy(3.49), ads(4.32)) | dictation=list_enum; long(13); dense(11)"
2372,#2372 RS,"During conversations, tone, expressions, and gestures play roles in understanding.",2,1,0,2,"lex=1(rare_avg=3.75: gestures(3.59), expressions(3.92)) | dictation=list_enum; dense(7)"
2373,#2373 RS,My own happy childhood sometimes makes me forget others' varied experiences.,2,0,0,2,"lex=0(rare_avg=4.27: varied(4.03), childhood(4.51)) | dictation=long(11); dense(8)"
2374,#2374 RS,Scientists should have the freedom to explore their research interests freely.,2,0,1,2,"lex=0(rare_avg=4.19: freely(4.07), explore(4.31)) | grammar=modal(should) | dictation=long(11); dense(6)"
2375,#2375 RS,"Advertisements continuously surround us, regardless of our location and activities.",1,1,0,1,"lex=1(rare_avg=3.77: advertisements(3.75), surround(3.79)) | dictation=dense(6)"
2376,#2376 RS,Do scientific advancements occasionally lead to more problems than solutions?,1,1,0,1,"lex=1(rare_avg=3.75: advancements(3.12), occasionally(4.39)) | dictation=dense(6)"
2377,#2377 RS,The global population experienced a threefold increase in the last century.,2,1,0,2,"lex=1(rare_avg=3.66: threefold(2.69), experienced(4.63)) | dictation=long(11); dense(7)"
2378,#2378 RS,"People gather product information from ads, recommendations, and online reviews.",1,0,0,2,"lex=0(rare_avg=4.27: gather(4.24), recommendations(4.29)) | dictation=list_enum; dense(8)"
2379,#2379 RS,Managing feelings of disgust can be a complex emotional challenge for us.,2,0,0,2,"lex=0(rare_avg=4.00: disgust(3.61), managing(4.40)) | dictation=long(12); dense(6)"
2380,#2380 RS,Some advertisements primarily focus on promoting a brand rather than specific products.,2,0,1,2,"lex=0(rare_avg=4.02: advertisements(3.75), promoting(4.28)) | grammar=phrase(rather than) | dictation=long(12); dense(8)"
2381,#2381 RS,One widely accepted theory suggests that dreams contribute to long-term memory formation.,2,0,0,2,"lex=0(rare_avg=4.42: contribute(4.34), suggests(4.49)) | dictation=long(12); dense(11)"
2382,#2382 RS,Professionals in responsible roles require adequate sleep to maintain performance standards.,2,0,0,2,"lex=0(rare_avg=4.14: adequate(4.05), professionals(4.24)) | dictation=long(11); dense(9)"
2383,#2383 RS,Population growth often leads to increased demands on limited natural resources.,2,0,0,2,"lex=0(rare_avg=4.53: demands(4.41), leads(4.65)) | dictation=long(11); dense(9)"
2384,#2384 RS,Elderly individuals may experience social isolation and disconnection in their lives.,2,1,1,2,"lex=1(rare_avg=3.34: disconnection(2.66), isolation(4.02)) | grammar=modal(may) | dictation=long(11); dense(7)"
2385,#2385 RS,"Despite their limited education, my parents were determined to ensure my education.",3,0,2,2,"lex=0(rare_avg=4.67: determined(4.64), ensure(4.70)) | grammar=adv_sub(despite); passive(were determined) | dictation=long(12); dense(7)"
2386,#2386 RS,Most Britons prefer urban areas as their place of residence.,1,0,0,0,"lex=0(rare_avg=4.46: residence(4.36), prefer(4.57))"
2387,#2387 RS,Reading without context can occasionally make comprehension a challenging task.,1,0,0,1,"lex=0(rare_avg=3.92: comprehension(3.57), challenging(4.27)) | dictation=dense(8)"
2388,#2388 RS,They assist fellow students with course and exam preparation by providing guidance.,2,0,1,2,"lex=0(rare_avg=4.29: exam(4.26), preparation(4.32)) | grammar=adv_sub(providing) | dictation=long(12); dense(8)"
2389,#2389 RS,The artist's earlier works were considered wise investments by many collectors.,2,1,1,3,"lex=1(rare_avg=3.66: artist's(3.52), collectors(3.80)) | grammar=passive(were considered) | dictation=contraction; long(11); dense(8)"
2390,#2390 RS,Many new university students often experience feelings of nervousness upon arrival.,2,1,0,2,"lex=1(rare_avg=3.74: nervousness(3.04), arrival(4.44)) | dictation=long(11); dense(10)"
2391,#2391 RS,He was known for using abstract expressionism as his painting style.,2,1,1,2,"lex=1(rare_avg=3.35: expressionism(2.57), abstract(4.14)) | grammar=passive(was known) | dictation=long(11); dense(6)"
2392,#2392 RS,Taking a gap year would require finding a job to save up enough money.,2,0,1,2,"lex=0(rare_avg=4.62: gap(4.47), require(4.78)) | grammar=modal(would) | dictation=long(14); dense(9)"
2393,#2393 RS,"Population growth can be attributed to several factors, including improved education opportunities.",2,0,1,2,"lex=0(rare_avg=4.33: attributed(4.05), improved(4.61)) | grammar=passive(be attributed) | dictation=long(12); dense(9)"
2394,#2394 RS,"Marketing involves various activities, such as research, product development, and promotion strategies.",2,0,0,3,"lex=0(rare_avg=4.31: strategies(4.29), involves(4.34)) | dictation=list_enum; long(12); dense(9)"
2395,#2395 RS,You will get the money report for the last few months later today.,2,0,0,2,"lex=0(rare_avg=5.33: report(5.32), months(5.35)) | dictation=long(13); dense(7)"
2396,#2396 RS,Additional seminars will be arranged to assist you in your revision efforts.,2,1,1,2,"lex=1(rare_avg=3.66: seminars(3.50), revision(3.82)) | grammar=passive(be arranged) | dictation=long(12); dense(6)"
2397,#2397 RS,"In general, scientific progress is seen as a positive force for society.",2,0,0,2,"lex=0(rare_avg=4.72: scientific(4.67), progress(4.78)) | dictation=long(12); dense(7)"
2398,#2398 RS,The potential consequences of climate change include an increased risk of flooding.,2,0,0,2,"lex=0(rare_avg=4.22: flooding(3.97), consequences(4.47)) | dictation=long(12); dense(8)"
2399,#2399 RS,Designated cycle lanes enhance safety for those who prefer bicycling.,2,1,1,1,"lex=1(rare_avg=3.33: bicycling(2.70), lanes(3.97)) | grammar=relative(who) | dictation=dense(7)"
2400,#2400 RS,"Overeating often occurs without individuals realizing it, leading to health issues.",2,1,0,2,"lex=1(rare_avg=3.33: overeating(2.69), realizing(3.97)) | dictation=long(11); dense(9)"
2401,#2401 RS,Investing in road systems is crucial for improving urban infrastructure.,1,0,0,1,"lex=0(rare_avg=4.20: investing(4.11), crucial(4.28)) | dictation=dense(7)"
2402,#2402 RS,He has a strong interest in exploring new and exciting art movements.,2,0,0,2,"lex=0(rare_avg=4.21: exploring(4.06), movements(4.35)) | dictation=long(12); dense(7)"
2403,#2403 RS,"Absolutely, scientific advancement is generally viewed as beneficial for society.",1,0,1,1,"lex=0(rare_avg=3.95: advancement(3.81), beneficial(4.08)) | grammar=passive(is generally viewed) | dictation=dense(7)"
2404,#2404 RS,"Even in leisure time, we encounter attempts to persuade or influence us.",2,1,0,2,"lex=1(rare_avg=3.87: persuade(3.82), leisure(3.92)) | dictation=long(12); dense(6)"
2405,#2405 RS,Advertisements must appeal to a diverse audience to be effective.,1,0,1,0,"lex=0(rare_avg=4.00: advertisements(3.75), diverse(4.24)) | grammar=modal(must)"
2406,#2406 RS,"During certain sleep stages, rapid eye movement occurs behind closed eyelids.",2,1,0,2,"lex=1(rare_avg=3.75: eyelids(3.16), occurs(4.34)) | dictation=long(11); dense(10)"
2407,#2407 RS,The new report explains how cities can deal with transportation problems.,2,0,0,2,"lex=0(rare_avg=4.50: explains(4.42), transportation(4.57)) | dictation=long(11); dense(7)"
2408,#2408 RS,Teenagers often feel strong pressure to fit in more than others.,2,0,0,2,"lex=0(rare_avg=4.48: teenagers(4.01), fit(4.95)) | dictation=long(11); dense(7)"
2409,#2409 RS,Some people propose a tax on unhealthy food to discourage consumption.,2,1,0,2,"lex=1(rare_avg=3.65: discourage(3.57), unhealthy(3.72)) | dictation=long(11); dense(7)"
2410,#2410 RS,College students spend a lot of money on their education.,1,0,0,1,"lex=0(rare_avg=5.11: spend(4.97), students(5.25)) | dictation=dense(6)"
2411,#2411 RS,There are numerous effective methods available for various purposes and needs.,2,0,0,2,"lex=0(rare_avg=4.58: purposes(4.51), numerous(4.65)) | dictation=long(11); dense(7)"
2412,#2412 RS,Sleep deprivation can alter behavior significantly in both youth and adults.,2,1,0,2,"lex=1(rare_avg=3.75: deprivation(3.44), alter(4.05)) | dictation=long(11); dense(7)"
2413,#2413 RS,The required amount of sleep remains constant as adults age.,1,0,0,1,"lex=0(rare_avg=4.56: constant(4.54), adults(4.59)) | dictation=dense(7)"
2414,#2414 RS,Deciding research boundaries is challenging; defining limits requires careful consideration.,1,0,0,1,"lex=0(rare_avg=4.04: defining(3.96), deciding(4.11)) | dictation=dense(9)"
2415,#2415 RS,Building connections between individuals holds great importance for social well-being.,1,0,0,1,"lex=0(rare_avg=4.44: connections(4.32), importance(4.56)) | dictation=dense(8)"
2416,#2416 RS,Science's solutions often surpass the challenges it may introduce into society.,3,2,1,3,"lex=2(rare_avg=2.80: science's(2.23), surpass(3.37)) | grammar=modal(may) | dictation=contraction; long(11); dense(7)"
2417,#2417 RS,Many fast foods contain an excessive amount of added sugar content.,2,0,0,2,"lex=0(rare_avg=4.27: excessive(4.12), foods(4.41)) | dictation=long(11); dense(9)"
2418,#2418 RS,Collaborative teamwork is essential for success on this important project.,1,1,0,1,"lex=1(rare_avg=3.63: teamwork(3.48), collaborative(3.78)) | dictation=dense(6)"
2419,#2419 RS,The train will not stop at the southern station due to the construction.,2,0,0,2,"lex=0(rare_avg=4.90: southern(4.84), train(4.96)) | dictation=long(13); dense(6)"
2420,#2420 RS,Students seeking extensions should approach their respective tutors for permission.,2,1,1,1,"lex=1(rare_avg=3.48: tutors(3.15), extensions(3.82)) | grammar=modal(should) | dictation=dense(7)"
2421,#2421 RS,Utilizing visual aids enhances presentation quality and maintains audience interest.,1,1,0,1,"lex=1(rare_avg=3.47: enhances(3.31), utilizing(3.63)) | dictation=dense(9)"
2422,#2422 RS,Fine arts typically lack practical functionality compared to applied arts.,1,0,0,1,"lex=0(rare_avg=4.09: functionality(3.70), practical(4.48)) | dictation=dense(9)"
2423,#2423 RS,Ample affordable off-campus housing options are readily available to students.,1,1,0,1,"lex=1(rare_avg=3.82: ample(3.71), readily(3.93)) | dictation=dense(8)"
2424,#2424 RS,The lecture on child psychology has been rescheduled to this Friday.,3,1,2,1,"lex=1(rare_avg=3.62: rescheduled(3.11), lecture(4.14)) | grammar=passive(been rescheduled); perfect(has been rescheduled) | dictation=long(11)"
2425,#2425 RS,You must coordinate with your tutor to set a meeting time.,2,1,1,1,"lex=1(rare_avg=3.75: tutor(3.67), coordinate(3.82)) | grammar=modal(must) | dictation=long(11)"
2426,#2426 RS,Science's solutions often outweigh the problems they can bring to society.,2,2,0,3,"lex=2(rare_avg=2.75: science's(2.23), outweigh(3.27)) | dictation=contraction; long(11); dense(7)"
2427,#2427 RS,He used different brushes to make his art more interesting.,1,0,0,1,"lex=0(rare_avg=4.29: brushes(3.58), interesting(5.00)) | dictation=dense(6)"
2428,#2428 RS,The artist will show his work at the national art gallery.,2,0,0,2,"lex=0(rare_avg=4.64: gallery(4.49), artist(4.80)) | dictation=long(11); dense(6)"
2429,#2429 RS,The artist used an apartment as his unique studio space.,1,0,0,1,"lex=0(rare_avg=4.66: apartment(4.65), studio(4.66)) | dictation=dense(6)"
2430,#2430 RS,People tend to conform during leisure and work hours alike.,1,1,0,1,"lex=1(rare_avg=3.72: conform(3.53), leisure(3.92)) | dictation=dense(7)"
2431,#2431 RS,Conformity means thinking and acting like others in your group.,1,0,0,1,"lex=0(rare_avg=4.01: conformity(3.20), acting(4.82)) | dictation=dense(7)"
2432,#2432 RS,He needs to discuss your industrial architecture class in detail.,1,0,0,1,"lex=0(rare_avg=4.50: architecture(4.42), detail(4.57)) | dictation=dense(6)"
